"id","parentId","iNaturalistTaxonName","commonName","rank","iNaturalistTaxonImage","scientificName","scientificNameAuthorship","subtaxonAuthorship","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode","iNaturalistTaxonId","infraorder","nameStatus","inSummary"
164951,55796,Luzula wahlenbergii,"Wahlenberg's Woodrush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/47000533/medium.jpeg,Luzula wahlenbergii,"Rupr.","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,Luzula,Luzula wahlenbergii,,,,native,unlisted,,1913-08-01,"John Davidson",UBC,V49230,,1966-08-16,"Collector(s): B. Fraser",UAM,UAM:Herb:39975,,3,reported,unobserved,"",164951,VAS,164951,,accepted,1
167276,47752,Polystichum braunii,"Braun's holly fern",species,https://inaturalist-open-data.s3.amazonaws.com/photos/542360495/medium.jpg,Polystichum braunii,"(Spenner) Fée","",Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,Polystichum,Polystichum braunii,,,,native,S3S4 (2001),,1963-04-29,"L. Orloci",UBC,V101030,,2022-05-28,"Steve Ansell",iNaturalist,119317817,,51,confirmed,observed,"UBC:  Squamish, rich coniferous woods of Oplopanax communities",167276,VAS,167276,,accepted,1
167508,156438,Pseudosasa japonica,"Arrow Bamboo",species,https://inaturalist-open-data.s3.amazonaws.com/photos/181582821/medium.jpg,Pseudosasa japonica,"(Siebold & Zucc. ex Steud.)","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Bambusoideae,Arundinarieae,Pseudosasa,Pseudosasa japonica,,,,exotic,SNA (2019),,2014-04-12,"Frank Lomer",UBC,V241861,,2024-09-16,"Cassidy Best",iNaturalist,242235319,,10,confirmed,observed,"",167508,VAS,167508,,accepted,1
168319,53453,Salix barclayi,"Barclay's Willow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/526897867/medium.jpg,Salix barclayi,"Andersson","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,Salix,Salix barclayi,,,,native,S5 (2019),,2017-07-02,"judith holm",iNaturalist,6939595,,2024-08-27,"stem57",iNaturalist,239913900,,20,new 2017,observed,"",168319,VAS,168319,,accepted,1
168327,53453,Salix commutata,"Undergreen Willow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/305705344/medium.jpeg,Salix commutata,"Bebb","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,Salix,Salix commutata,,,,native,S5 (2015),,1912-08-10,"John Davidson",UBC,V62898,,2024-08-27,"stem57",iNaturalist,239915244,,32,confirmed,observed,"UBC:  Garibaldi",168327,VAS,168327,,accepted,1
168942,48798,Sidalcea hendersonii,"Henderson's Checker-mallow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/5416298/medium.jpeg,Sidalcea hendersonii,"S. Watson","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Malvoideae,Malveae,Sidalcea,Sidalcea hendersonii,,,,native,S3 (2015),,2004-08-12,"Nick Page",Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report,NPAGE2004:15,,2024-09-15,"judith holm",iNaturalist,242010085,,91,confirmed,observed,"",168942,VAS,168942,,accepted,1
170185,51611,Veronica alpina,"Alpine Speedwell",species,https://inaturalist-open-data.s3.amazonaws.com/photos/267893/medium.jpg,Veronica alpina?,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Veroniceae,Veronica,Veronica alpina?,,,,native,unlisted,,1917-08-12,"John Davidson",UBC,V29638,,1917-08-12,"John Davidson",UBC,V29638,,1,reported,unobserved,"UBC:  Garibaldi PP near Garibaldi Lake, however is a European sp not recorded in BC- was this V. wormskioldii?",170185,VAS,170185,,accepted,1
170915,52132,Phyllodoce × intermedia,"hybrid mountain-heath",hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/45600019/medium.jpeg,Phyllodoce × intermedia,"(Hook.) Rydb.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,Phyllodoceae,Phyllodoce,Phyllodoce,Phyllodoce × intermedia,,,native,SNA,,1967-08-19,"V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",UBC,V160961,,2024-07-26,"teagan_maclachlan",iNaturalist,232726691,,17,confirmed,observed,"",170915,VAS,170915,,accepted,1
181694,47727,Acer glabrum douglasii,"Douglas maple",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/913182/medium.jpg,Acer glabrum var. douglasii,"Torr.","(Hook.) Dippel",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,Acer,Acer glabrum,,,Acer glabrum douglasii,native,S5 (2015),,1912-08-06,"John Davidson",CPNWH,2468436,,2024-08-17,"Gwen L'Hirondelle",iNaturalist,236663590,,40,confirmed,observed,"",181694,VAS,181694,,accepted,1
181942,47604,Scorzoneroides,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/52460807/medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203680,47604,Pilosella,"mouse-ear hawkweeds",genus,https://static.inaturalist.org/photos/42518355/medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204148,204134,Capnoides sempervirens,"rock harlequin",species,https://inaturalist-open-data.s3.amazonaws.com/photos/360174/medium.jpeg,Capnoides sempervirens,"(L.) Pers.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,Capnoideae,Capnoides,Capnoides sempervirens,,,,native,S5 (2015),,1961-05-25,"Katherine I. Beamish, Freek Vrugtman",UBC,V101042,,2024-08-28,"murrelet",iNaturalist,238475794,,103,confirmed,observed,"",204148,VAS,204148,,accepted,1
204169,57492,Trichophorum cespitosum,"Tufted Bulrush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/42607379/medium.jpg,Trichophorum cespitosum,"(L.) Hartm.","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,Trichophoreae,Trichophorum,Trichophorum cespitosum,,,,native,S5 (2019),,2019-05-19,"bobkennedy",iNaturalist,25713057,,2024-07-07,"John D Reynolds",iNaturalist,234539249,,18,new 2019,observed,"iNat: needs i.d.",204169,VAS,204169,,accepted,1
204174,48063,Lysimachia borealis,"northern starflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/18688203/medium.jpeg,Lysimachia borealis,"Rafinesque) U. Manns & Anderberg","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia borealis,,,,native,S4S5 (2015),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:323,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:323,,1,new 2020,unobserved,"Reported as: Trientalis borealis ssp. latifolia",204174,VAS,204174,,accepted,1
204175,48063,Lysimachia maritima,"Sea Milkwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/20740872/medium.jpg,Lysimachia maritima,"(L.) Galasso, Banfi & Soldano","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia maritima,,,,native,S5 (2001),,2011-06-13,"grivesolitaire",iNaturalist,151145822,,2024-09-29,"laiet17",iNaturalist,244836183,,79,confirmed,observed,"",204175,VAS,204175,,accepted,1
204214,47434,Graphephorum,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30904990/medium.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204246,204204,Atocion armeria,"Sweet William Catchfly",species,https://static.inaturalist.org/photos/83401547/medium.jpg,Atocion armeria,"(L.) Raf.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Caryophylloideae,Sileneae,Atocion,Atocion armeria,,,,exotic,SNA (2019),,2018-09-13,"emmadunlop",iNaturalist,16496369,,2024-08-25,"Harry Hill",iNaturalist,237982075,,8,new 2018,observed,"",204246,VAS,204246,,accepted,1
204337,49398,Kalmia procumbens,"alpine azalea",species,https://static.inaturalist.org/photos/30784306/medium.jpg,Kalmia procumbens,"(L.) Gift, Kron & P.F.Stevens","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,Phyllodoceae,Kalmia,Kalmia procumbens,,,,native,S5 (2019),,2022-07-17,"Caroline J",iNaturalist,126720377,,2024-07-14,"Nancy Henderson",iNaturalist,229584923,,5,new 2022,observed,"",204337,VAS,204337,,accepted,1
234938,49340,Castilleja hispida hispida,"Harsh Paintbrush",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/6902721/medium.jpg,Castilleja hispida var. hispida,"Benth.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,Pedicularideae,Castilleja,Castilleja hispida,,,Castilleja hispida hispida,native,S4 (2015),,2005-07-10,"Steve Ansell",iNaturalist,109340347,,2024-07-18,"Annabelle Damude",iNaturalist,230373403,,50,confirmed,observed,"UBC:West Vancouver Copper Cove",234938,VAS,234938,,accepted,1
239018,72429,Woodsia oregana oregana,"Oregon Woodsia (Diploid)",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/170158029/medium.jpeg,Woodsia oregana ssp. oregana,"D.C. Eaton","",Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,Woodsiaceae,,,Woodsia,Woodsia oregana,,Woodsia oregana oregana,,native,S5 (2019),,1967-08-21,"V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",UBC,V161030,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:585,,2,reported,unobserved,"",79532,VAS,239018,,accepted,1
287345,50791,Linaria canadensis,"Canada toadflax",species,https://inaturalist-open-data.s3.amazonaws.com/photos/313340/medium.jpg,Nuttallanthus canadensis,"(L.) D.A. Sutton","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Antirrhineae,Linaria,Nuttallanthus canadensis,,,,exotic,SNA (2016),,1978-09-17,"R.C. Summerbell, C. wilson",UBC,V167630,,1978-09-17,"R.C. Summerbell, C. wilson",UBC,V167630,,1,reported,unobserved,"UBC:  near Britannia Beach",59112,VAS,287345,,unaccepted,1
320685,47701,Geranium macrorrhizum,"Rock Crane's-bill",species,https://static.inaturalist.org/photos/79094219/medium.jpeg,Geranium macrorrhizum,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,Geraniaceae,,,Geranium,Geranium macrorrhizum,,,,exotic,unlisted,,2019-05-26,"Ben Keen",iNaturalist,25829411,,2024-06-09,"terisully",iNaturalist,221726404,,13,new 2019,observed,"",320685,VAS,320685,,accepted,1
337820,53376,Cotoneaster salicifolius,"Willow-leaved Cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/53574820/medium.jpg,Cotoneaster salicifolius,"Franch.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,Cotoneaster salicifolius,,,,exotic,SNA,,2006-06-14,"Peter F. Zika",UWBM,163654,,2024-03-11,"pes_c515",iNaturalist,203179203,,12,confirmed,observed,"Reported as Cotoneaster salicifolius var. rugosa by Lomer 2011",337820,VAS,337820,,accepted,1
357929,72236,Micranthes lyallii,"Redstem Saxifrage",species,https://inaturalist-open-data.s3.amazonaws.com/photos/89673750/medium.jpg,Micranthes lyallii,"(Engl.) Small","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,Micrantheae,Micranthes,Micranthes lyallii,,,,native,S5 (2012),,1914-07-28,"John Davidson",UBC,V125269,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:340,,7,confirmed,observed,"UBC:  Garibaldi PP Black Tusk Meadows",357929,VAS,357929,,accepted,1
357949,72236,Micranthes rufidula,"Rustyhair Saxifrage",species,https://inaturalist-open-data.s3.amazonaws.com/photos/186915327/medium.jpeg,Micranthes rufidula,"Small","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,Micrantheae,Micranthes,Micranthes rufidula,,,,native,S4S5 (2015),,1942-07-12,"Vernon C. Brink",UBC,V55338,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:344,,2,reported,unobserved,"UBC:  Sky Pilot Mt.",357949,VAS,357949,,accepted,1
357953,72236,Micranthes occidentalis,"Western Saxifrage",species,https://inaturalist-open-data.s3.amazonaws.com/photos/530044101/medium.jpg,Micranthes occidentalis,"(S. Watson) Small","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,Micrantheae,Micranthes,Micranthes occidentalis,,,,native,S5 (2000),,1914-08-01,"John Davidson",UBC,V125265,,2023-06-30,"teagan_maclachlan",iNaturalist,175088556,,7,confirmed,observed,"UBC:  Garibaldi PP Sphinx Gl foreland",357953,VAS,357953,,accepted,1
360545,60502,Veratrum viride eschscholtzianum,"western green false hellebore",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/491949/medium.JPG,Veratrum viride var. eschscholzianum,"Aiton","(Schult. & Schult.f.) Breitung",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Melanthiaceae,,Melanthieae,Veratrum,Veratrum viride,,,Veratrum viride eschscholtzianum,native,S5 (2015),,1913-08-07,"John Davidson",UBC,V25501,,2024-09-21,"Harry Hill",iNaturalist,243224337,,478,confirmed,observed,"only this one variety recorded in BC",79484,VAS,360545,,unaccepted,1
379255,48382,Reynoutria,"Rhizomatous Knotweeds",genus,https://static.inaturalist.org/photos/7065992/medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411074,53376,Cotoneaster coriaceus,"Late cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/6155423/medium.jpeg,Cotoneaster coriaceus,"Franch.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,Cotoneaster coriaceus,,,,exotic,SNA (2019),,2006-06-14,"Peter Zika",RBCM,V206294,,2021-02-05,"brianjanice",iNaturalist,69104599,,16,confirmed,observed,"RBCM:  Horseshoe Bay,  Cotoneaster lacteus W.W. Sm.",411074,VAS,411074,,accepted,1
480757,156438,Pseudosasa humilis,"",species,https://inaturalist-open-data.s3.amazonaws.com/photos/7452957/medium.jpeg,Pseudosasa humilis,"(Mitford) T.Q.Nguyen","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Bambusoideae,Arundinarieae,Pseudosasa,Pseudosasa humilis,,,,exotic,unlisted,,2018-02-12,"Frank Lomer",UBC,V252882,,2018-02-12,"Frank Lomer",UBC,V252882,,1,new 2018,unobserved,"",480757,VAS,480757,,accepted,1
496537,48063,Lysimachia latifolia,"Western Starflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/82441036/medium.jpg,Lysimachia latifolia,"(Hook.) Cholewa","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia latifolia,,,,native,S4S5 (2015),,2012-05-21,"judith holm",iNaturalist,32681744,,2024-10-06,"Gavin Petersen",iNaturalist,246005118,,499,confirmed,observed,"",496537,VAS,496537,,accepted,1
498529,53376,Cotoneaster dielsianus,"Diels' Cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/83066219/medium.jpeg,Cotoneaster dielsianus,"E. Pritz. ex Diels","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,Cotoneaster dielsianus,,,,exotic,SNA,,2006-06-14,"Peter F. Zika",UWBM,175589,,2015-05-30,"Frank Lomer",UBC,V246592,,2,confirmed,unobserved,"",498529,VAS,498529,,accepted,1
498832,53376,Cotoneaster hjelmqvistii,"Hjelmqvist's Cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/228228734/medium.jpeg,Cotoneaster hjelmqvistii,"Flinck & B.Hylmö","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,Cotoneaster hjelmqvistii,,,,exotic,unlisted,,2007-11-13,"P. F. Zika",UWBM,173714,,2007-11-13,"P. F. Zika",UWBM,173714,,1,reported,unobserved,"",498832,VAS,498832,,accepted,1
502412,55327,Botrychium neolunaria,"American moonwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/44950936/medium.jpg,Botrychium neolunaria,"Stensvold & Farrar","",Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,Ophioglossaceae,Botrychioideae,,Botrychium,Botrychium neolunaria,,,,native,S5 (2019),,1965-01-01,"B. Fraser",UBC,V161026,,2023-08-04,"Joanna Gower",iNaturalist,176841928,,2,confirmed,observed,"Reported as Botrychium lunaria by B. Fraser (UBC: V161026)",502412,VAS,502412,,accepted,1
630966,60369,Pyrola aphylla,"Leafless wintergreen",species,https://inaturalist-open-data.s3.amazonaws.com/photos/299622427/medium.jpeg,Pyrola aphylla,"Smith","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pyrola,Pyrola aphylla,,,,native,S3 (2019),,2020-07-05,"Ben Keen",iNaturalist,52061796,,2023-06-04,"Gavin Petersen",iNaturalist,165629356,,3,new 2020,observed,"",630966,VAS,630966,,accepted,1
632714,47604,Askellia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/60242399/medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707672,60369,Pyrola dentata,"Toothed Wintergreen",species,https://inaturalist-open-data.s3.amazonaws.com/photos/359693094/medium.jpg,Pyrola dentata,"Smith","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Pyrola,Pyrola dentata,,,,native,S2S3 (2019),,2017-06-24,"judith holm",iNaturalist,6804794,,2023-05-24,"Gavin Petersen",iNaturalist,163644377,,7,new 2017,observed,"",707672,VAS,707672,,accepted,1
710296,734821,Petrosedum forsterianum,"Rock Stonecrop",species,https://inaturalist-open-data.s3.amazonaws.com/photos/150637037/medium.jpg,Petrosedum forsterianum,"Sm.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Crassulaceae,Sempervivoideae,Semperviveae,Petrosedum,Petrosedum forsterianum,,,,exotic,SNA (2009),,2015-03-27,"Frank Lomer",UBC,V246474,,2024-10-09,"Josh Thompson",iNaturalist,246579495,,31,confirmed,observed,"UBC:  West Vancouver Marine Dr 200m N of Whyte Id",710296,VAS,710296,,accepted,1
716947,48063,Lysimachia europaea,"Arctic Starflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/8051870/medium.jpeg,Lysimachia europaea,"(L.) U.Manns & Anderb.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia europaea,,,,native,S4S5 (2015),,1915-06-13,"F. Perry",UBC,V35182,,2024-07-28,"arial",iNaturalist,232427505,,45,confirmed,observed,"",716947,VAS,716947,,accepted,1
772262,72236,Micranthes porsildiana,"Porsild's saxifrage",species,https://inaturalist-open-data.s3.amazonaws.com/photos/57009175/medium.jpeg,Micranthes porsildiana,"(D. Don) Small","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,Micrantheae,Micranthes,Micranthes porsildiana,,,,native,S4S5 (2005,,1960-08-03,"E.B. Peterson",UBC,V97788,,1960-08-03,"E.B. Peterson",UBC,V97788,,1,reported,unobserved,"UBC: M. nelsoniana var. porsildiana",772262,VAS,772262,,accepted,1
791250,53376,Cotoneaster sternianus,"Stern's Cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/97459659/medium.jpg,Cotoneaster sternianus,"(Turrill) Boom","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,Cotoneaster sternianus,,,,exotic,SNA,,2006-06-14,"Peter Zika",iNaturalist,55340193,,2007-11-14,"Peter Zika",iNaturalist,55342899,,2,reported,observed,"",791250,VAS,791250,,accepted,1
791928,48063,Lysimachia arvensis,"scarlet pimpernel",species,https://inaturalist-open-data.s3.amazonaws.com/photos/223278664/medium.jpg,Lysimachia arvensis,"(L.) U.Manns & Anderb.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,Lysimachia,Lysimachia arvensis,,,,exotic,SNA (2019),,2023-09-22,"Jackson W.F. Chu",iNaturalist,184462468,,2024-06-18,"KDyke",iNaturalist,223605470,,2,new 2023,observed,"",791928,VAS,791928,,accepted,1
807416,52504,Papaver cambricum,"Welsh Poppy",species,https://inaturalist-open-data.s3.amazonaws.com/photos/133621556/medium.jpg,Papaver cambricum,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,Papavereae,Papaver,Papaver cambricum,,,,exotic,unlisted,,2017-05-29,"Vanessa",iNaturalist,6418021,,2024-08-21,"Yann Kemper",iNaturalist,237908816,,65,new 2017,observed,"",807416,VAS,807416,,accepted,1
890625,55796,Luzula macrantha,"Prairie Woodrush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/193485197/medium.jpeg,Luzula macrantha,"(S. Watson) Zika & B.L. Wilson","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,Luzula,Luzula macrantha,,,,native,S4S5 (2019),,2008-06-23,"P. F. Zika",UWBM,190940,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:316,,2,reported,unobserved,"",890625,VAS,890625,,accepted,1
931679,446668,Oxybasis rubra,"red pigweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/99983646/medium.jpeg,Oxybasis rubra,"(L.) S.Fuentes, Uotila & Borsch","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Amaranthaceae,Chenopodioideae,Atripliceae,Oxybasis,Oxybasis rubra,,,,native,S4 (2000),,2004-08-12,"Nick Page",Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report,NPAGE2004:24,,2004-08-12,"Nick Page",Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report,NPAGE2004:24,,1,reported,unobserved,"",931679,VAS,931679,,accepted,1
