"class","order","family","taxonName","linkName","n_total","has_voucher","introduction_status","occurrence_status","last_record_date","last_record_year","first_record_date","first_record_year","first_record_observer","first_record_source","first_record_ID","first_record_location","commonName","is_graminoid","taxonRank","is_infra_taxon","direct_solow_pp"
"Liliopsida","Asparagales","Orchidaceae","Platanthera elegans ssp. elegans","Platanthera elegans elegans; Platanthera elegans",382,"yes","native","confirmed","2025-01-17","2025","1894-07-15","1894","J.R. Anderson","RBCM","V001282","Esquimalt","Elegant Piperia; Elegant Rein Orchid","no","species","no",NA
"Liliopsida","Asparagales","Orchidaceae","Platanthera elongata","Platanthera elongata",53,"yes","native","confirmed","2024-08-12","2024","1989-07-30","1989","Y. Prudeck","RBCM","V145249","Ten Mile Point; Saanich: beach access at end of Phyllis Street.","Denseflower Rein Orchid","no","species","no",0.972222222222222
"Liliopsida","Asparagales","Orchidaceae","Platanthera ephemerantha","Platanthera ephemerantha",29,"no","native","new","2023-06-30","2023","2013-06-13","2013","James Miskelly","iNaturalist","https://www.inaturalist.org/observations/44263151","48.53536, -123.530982","Whiteflower Rein Orchid","no","species","no",1
NA,NA,"Orchidaceae","Platanthera huronensis","Platanthera huronensis",NA,"no","native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","species","no",NA
NA,NA,"Orchidaceae","Platanthera orbiculata","Platanthera orbiculata",1,"yes","native","unconfirmed","1929","1929","1929","1929","H. Toms","FSP","p. 46","Thetis Lake",NA,"no","species","no",0.309352517985612
"Liliopsida","Asparagales","Orchidaceae","Platanthera stricta","Platanthera stricta",2,"yes","native","unconfirmed","1919-07-01","1919","1919-07-01","1919","C.F. Newcombe","MACF","MACF033125","Victoria",NA,"no","species","no",0.94715852442672
"Liliopsida","Asparagales","Orchidaceae","Platanthera transversa","Platanthera transversa",163,"yes","native","confirmed","2024-07-29","2024","1969-07-01","1969","J. Soper","RBCM","V056502","Mill Hill: near Langford","Flat Spurred Piperia","no","species","no",0.982142857142857
"Liliopsida","Asparagales","Orchidaceae","Platanthera unalascensis","Platanthera unalascensis",70,"yes","native","confirmed","2024-07-15","2024","1912-07-11","1912","J.M. Macoun","RBCM","V001245","Sidney","Alaska Rein Orchid","no","species","no",NA
"Liliopsida","Asparagales","Orchidaceae","Spiranthes romanzoffiana","Spiranthes romanzoffiana",110,"yes","native","confirmed","23-Jul","23-J","1899-08-07","1899","M.A. Barber","KANU","295664","Langford","Hooded Ladies' Tresses","no","species","no",-14.8888888888889
"Magnoliopsida","Lamiales","Orobanchaceae","Aphyllon californicum ssp. californicum","Aphyllon californicum; Aphyllon californicum californicum",267,"yes","native","confirmed","2025-04-11","2025","1912-10-26","1912","W. Taylor","UBC","V52088","Victoria, point between Foul and Ross Bays TL","California Broomrape","no","species","no",1
"Magnoliopsida","Lamiales","Orobanchaceae","Aphyllon purpureum","Aphyllon purpureum",297,"yes","native","confirmed","2025-04-28","2025","1921-05-23","1921","W.C. McCalla","ALTA-VP","65394","Mount Douglas","Oneflower Broomrape","no","species","no",1
"Magnoliopsida","Lamiales","Orobanchaceae","Aphyllon uniflorum","Aphyllon uniflorum",3,"yes","native","unconfirmed","1981-08-13","1981","1967-06-13","1967","Harrison, A. S.","Université Laval","QFA0213044","Mill Hill, Langford, V.I.",NA,"no","species","no",0.241379310344828
"Magnoliopsida","Lamiales","Orobanchaceae","Bellardia viscosa","Bellardia viscosa",82,"yes","exotic","confirmed","2024-10-04","2024","1968-06-30","1968","J. Kuijt","LEA","2729","Near Pat Bay Airport (Old name for Victoria International Airport)","Yellow Glandweed","no","species","no",0.974358974358974
NA,NA,"Orobanchaceae","Castilleja ambigua var. ambigua","Castilleja ambigua",NA,"no","native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","variety","no",NA
"Magnoliopsida","Lamiales","Orobanchaceae","Castilleja attenuata","Castilleja attenuata",75,"yes","native","confirmed","2025-04-28","2025","1912-05-01","1912","J. Davidson","UBC","V29965","Victoria, Gonzales Point","Valley Tassels","no","species","no",1
NA,NA,"Orobanchaceae","Castilleja exserta var. exserta","Castilleja exserta exserta",NA,"no","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","variety","no",NA
"Magnoliopsida","Lamiales","Orobanchaceae","Castilleja hispida var. hispida","Castilleja hispida; Castilleja hispida hispida",80,"yes","native","confirmed","2024-06-01","2024","1896-05-16","1896","J.R. Anderson","RBCM","V004331a","Mandarte Island","Harsh Indian Paintbrush; Harsh Indian-Paintbrush","no","species","no",1
"Magnoliopsida","Lamiales","Orobanchaceae","Castilleja levisecta","Castilleja levisecta",319,"yes","native","confirmed","2025-04-28","2025","1890-05-01","1890","C.F. Newcombe","RBCM","V041105","Victoria","Golden Indian Paintbrush","no","species","no",1
"Magnoliopsida","Lamiales","Orobanchaceae","Castilleja miniata","Castilleja miniata",10,"yes","native","confirmed","2020-06-13","2020","1921-05-13","1921","Charles Newcombe","RBCM","RBCM:Botany:V042510","Gordon Head; Victoria: Gorden Head District","Giant Red Indian Paintbrush","no","species","no",0.951923076923077
NA,NA,"Orobanchaceae","Castilleja miniata var. dixonii","Castilleja miniata dixonii",1,"yes","native","unconfirmed","1896-05-16","1896","1896-05-16","1896","J.R. Anderson","RBCM","V004327","Mondarte Island",NA,"no","variety","yes",0.0719424460431655
"Magnoliopsida","Lamiales","Orobanchaceae","Castilleja victoriae","Castilleja victoriae",234,"yes","native","confirmed","2025-04-24","2025","1898-07-08","1898","J.R. Anderson","RBCM","V004456","Victoria; Oak Bay","Victoria's Paintbrush","no","species","no",1
"Magnoliopsida","Lamiales","Orobanchaceae","Kopsiopsis hookeri","Kopsiopsis hookeri",33,"no","native","new","2024-12-06","2024","2009-06-02","2009","I. Cruickshank","iNaturalist","68317640","Victoria","Small Ground-Cone","no","species","no",0.875
"Magnoliopsida","Lamiales","Orobanchaceae","Orthocarpus bracteosus","Orthocarpus bracteosus",44,"yes","native","confirmed","2024-07-19","2024","1894-05-13","1894","E.A. Shumway","WTU","WTU-V-076227","Location witheld COSEWIC Endangered","Rosy Owl's-Clover","no","species","no",1
"Magnoliopsida","Lamiales","Orobanchaceae","Rhinanthus minor ssp. groenlandicus","Rhinanthus groenlandicus",1,"no","native","new","No known research grade record","No k","2023-06-13","2023","E.A. Shumway","WTU","WTU-V-070628","Victoria","Little Yellow Rattle","no","species","yes",0.985611510791367
"Magnoliopsida","Lamiales","Orobanchaceae","Rhinanthus minor ssp. minor","Rhinanthus minor",184,"yes","native","confirmed","2024-06-24","2024","1967-06-13","1967","Harrison, H. M.","QUE","QUE0078719","End of Greig road, Brentwood, V.I.","Yellow Rattle","no","species","yes",1
"Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria pusilla","Triphysaria pusilla",1043,"yes","native","confirmed","2025-04-30","2025","1912-06-01","1912","anonymous","UBC","V65025","Victoria, Beacon Hill","Dwarf Owl's-Clover","no","species","no",1
"Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria versicolor ssp. versicolor","Triphysaria versicolor; Triphysaria versicolor versicolor",460,"yes","native","confirmed","2025-04-28","2025","1896-05-09","1896","J.R. Anderson","RBCM","V004457","Victoria, Beacon Hill","Yellowbeak Owl's-Clover; Yellow-Beak False Owl's-Clover","no","species","no",1
"Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis corniculata","Oxalis corniculata",101,"yes","exotic","new","2024-09-24","2024","2010-05-02","2010","B.A. Bennett","BABY","BABY-07610","Victoria, Oak Bay Marina","Creeping Woodsorrel","no","species","no",1
"Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis dillenii","Oxalis dillenii",3,"yes","exotic","confirmed","1993-08-19","1993","1993-08-19","1993","R.T. Ogilvie","RBCM","V161889","Victoria, behind Legislature buildings","Slender Yellow Woodsorrel","no","species","no",0.96875
"Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis oregana","Oxalis oregana",255,"yes","native","new","2025-03-31","2025","2013-03-31","2013","FreckLes","iNaturalist","86660339","Victoria","Oregon Woodsorrel","no","species","no",1
"Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis stricta","Oxalis stricta",6,"no","exotic","new","2025-01-13","2025","2021-05-13","2021","Maleea Acker","iNaturalist","https://www.inaturalist.org/observations/80545968","48.445497, -123.399129","Upright Yellow Woodsorrel","no","species","no",1
"Magnoliopsida","Ranunculales","Papaveraceae","Chelidonium majus","Chelidonium majus",29,"no","exotic","new","2025-04-19","2025","2019-06-13","2019","unknown","Pl@ntNet","q-10082984508","48.42985, -123.339613","Greater Celandine","no","species","no",1
NA,NA,"Papaveraceae","Corydalis aurea ssp. aurea","Corydalis aurea",1,"no","native","unconfirmed","1958","1958","1958","1958","M.C. Melburn","FSP","p. 57","Victoria",NA,"no","subspecies","no",0.517985611510791
"Magnoliopsida","Ranunculales","Papaveraceae","Corydalis flavula","Pseudofumaria alba",12,"no","exotic","new","2024-11-11","2024","2020-04-13","2020","Liam Ragan","iNaturalist","https://www.inaturalist.org/observations/42209837","48.430122, -123.335847","Pale Corydalis","no","species","no",1
"Magnoliopsida","Ranunculales","Papaveraceae","Corydalis lutea","Pseudofumaria lutea",20,"no","exotic","new","2024-06-23","2024","2019-09-13","2019","shirley green","iNaturalist","https://www.inaturalist.org/observations/33105803","48.459038, -123.317291","Yellow Fumitory","no","species","no",0.833333333333333
NA,NA,"Papaveraceae","Corydalis scouleri","Corydalis scouleri",1,"no","native","unconfirmed","1959","1959","1959","1959","M.C. Melburn","FSP","p. 57","Old West Saanich Road",NA,"no","species","no",0.525179856115108
"Magnoliopsida","Ranunculales","Papaveraceae","Dicentra formosa ssp. Formosa","Dicentra formosa",308,"yes","native","confirmed","2025-04-29","2025","1970-04-07","1970","A.F. Szczawinski","UBC","V214333","Goldstream","Pacific Bleeding Heart","no","species","no",1
"Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia californica","Eschscholzia californica californica; Eschscholzia californica",1004,"yes","exotic","confirmed","2025-05-02","2025","1955-07-08","1955","G.A. Mulligan","WTU","WTU: 167696","Victoria","California Poppy","no","species","no",1
"Magnoliopsida","Ranunculales","Papaveraceae","Fumaria muralis","Fumaria muralis",41,"no","exotic","new","2025-05-01","2025","2020-04-24","2020","J.Isaac","iNaturalist","43192179","Camosum College, Saanich","Common Ramping-Fumitory","no","species","no",1
"Magnoliopsida","Ranunculales","Papaveraceae","Fumaria officinalis","Fumaria officinalis",12,"yes","exotic","confirmed","2022-03-11","2022","2009-06-11","2009","F. Lomer","UBC","V230575","Saanich, St. George's Anglican Church","Common Fumitory","no","species","no",0.961538461538461
"Magnoliopsida","Ranunculales","Papaveraceae","Meconella oregana","Meconella oregana",50,"yes","native","confirmed","2025-04-23","2025","1875-05-10","1875","J.M. Macoun","CAN","CAN 59664","Cedar Hill","Oregon Fairypoppy","no","species","no",NA
"Magnoliopsida","Ranunculales","Papaveraceae","Papaver argemone","Roemeria argemone",10,"yes","exotic","confirmed","2024-06-23","2024","1997-05-13","1997","F. Lomer","iNaturalist","MG248077","British Columbia, Vancouver Island, Dictrict of North Saanich, near 8277 East Saanich Road, west side, ca. 19 km north of Victoria., Vancouver Island, Dist of N Saanich, near 8277 E Saanich Rd, west side, ca. 19 km N of Victoria.","Prickly Poppy","no","species","no",0.964285714285714
"Magnoliopsida","Ranunculales","Papaveraceae","Papaver cambricum","Papaver cambricum",47,"no","exotic","new","2024-09-02","2024","2019-09-13","2019","drewbarker99","iNaturalist","https://www.inaturalist.org/observations/33718915","48.465069, -123.308372","Welsh Poppy","no","species","no",1
"Magnoliopsida","Ranunculales","Papaveraceae","Papaver dubium","Papaver dubium",22,"yes","exotic","confirmed","2020-05-13","2020","1987-06-13","1987","T. Brayshaw","RBCM","RBCM:Botany:V137825","Victoria; James Bay: near Dallas Road at Menzies Street","Long-Headed Poppy","no","species","no",1
"Magnoliopsida","Ranunculales","Papaveraceae","Papaver orientale","Papaver orientale",27,"no","exotic","new","2024-05-30","2024","2020-05-13","2020","lindsw","iNaturalist","https://www.inaturalist.org/observations/47322883","48.408566, -123.347915","Oriental Poppy","no","species","no",0.8
"Magnoliopsida","Ranunculales","Papaveraceae","Papaver somniferum","Papaver somniferum",64,"yes","exotic","new","2024-07-25","2024","2006-11-06","2006","K. Marr","RBCM","V198269","Langford: Atkins Avenue, 20 m W of E & N rail crossing","Opium Poppy","no","species","no",NA
"Magnoliopsida","Lamiales","Phrymaceae","Erythranthe alsinoides","Erythranthe alsinoides",893,"yes","native","confirmed","2025-04-25","2025","1912-03-06","1912","J.K. Henry","UBC","V80444","Victoria","Wingstem Monkeyflower","no","species","no",1
"Magnoliopsida","Lamiales","Phrymaceae","Erythranthe guttata","Erythranthe guttata",189,"yes","native","confirmed","2025-04-25","2025","1912-06-01","1912","J. Davidson","UBC","V80445","Brentwood Bay","Seep Monkeyflower","no","species","no",1
"Magnoliopsida","Lamiales","Phrymaceae","Erythranthe microphylla","Erythranthe microphylla",33,"yes","native","confirmed","2025-04-25","2025","1899-04-30","1899","J.R. Anderson","RBCM","V004428","Victoria: Beacon Hill","Small-Leaf Monkeyflower","no","species","no",1
"Magnoliopsida","Lamiales","Phrymaceae","Erythranthe moschata","Erythranthe moschata",4,"yes","native","confirmed","2025-04-26","2025","1887-06-29","1887","J.M. Macoun","NY","1245604","Langford Lake","Musk Monkeyflower","no","species","no",1
"Magnoliopsida","Lamiales","Phrymaceae","Erythranthe nasuta","Erythranthe nasuta",45,"yes","native","confirmed","2025-04-26","2025","1907-05-09","1907","C.F. Newcombe","RBCM","V042592","Albert Head: near Victoria","Shy Monkeyflower","no","species","no",1
"Magnoliopsida","Lamiales","Phrymaceae","Erythranthe ptilota","Erythranthe ptilota",12,"no","native","new","2023-08-18","2023","2021-06-13","2021","James Miskelly","iNaturalist","https://www.inaturalist.org/observations/84203779","48.465072, -123.515929","Wing-Leaf Monkeyflower","no","species","no",0.5
NA,NA,"Phrymaceae","Erythranthe sookensis","Erythranthe sookensis",1,"yes","native","unconfirmed","1922-05-14","1922","1922-05-14","1922","G. Copley ","RBCM","V024197","Mount Finlayson",NA,"no","species","no",0.258992805755396
"Pinopsida","Pinales","Pinaceae","Abies amabilis","Abies amabilis",6,"yes","native","confirmed","1967-07-18","1967","1967-06-14","1967","A.S. Harrison","QFA","QFA021927","Brentwood, end of Grieg Rd.","Pacific Silver Fir","no","species","no",1
"Pinopsida","Pinales","Pinaceae","Abies grandis","Abies grandis",1694,"yes","native","confirmed","May-67","May-","1921-08-05","1921","F.W. Hunnewell","NY","NY00029332","Esquimalt","Grand Fir","no","species","no",NA
"Pinopsida","Pinales","Pinaceae","Picea sitchensis","Picea sitchensis",104,"yes","native","confirmed","2025-03-02","2025","1938-12-07","1938","G.A. Hardy","RBCM","V011326","Saanich; Lost Lake","Sitka Spruce","no","species","no",1
"Pinopsida","Pinales","Pinaceae","Pinus contorta","Pinus contorta",280,"yes","native","confirmed","2025-04-25","2025","1966-06-13","1966","Harrison, A. S.","Université Laval","QFA0212699","V.I., Royal Oak, Rithet Bog.","Lodgepole Pine","no","species","no",1
"Pinopsida","Pinales","Pinaceae","Pinus contorta var. contorta","Pinus contorta contorta",190,"yes","native","confirmed","2025-02-15","2025","1880-07-20","1880","G. Engelman","K","K000340685","Prospect Lake near Victoria","Shore Pine","no","species","yes",1
"Pinopsida","Pinales","Pinaceae","Pinus monticola","Pinus monticola",63,"no","native","new","2025-02-01","2025","1937","1937","V.E.L. Goddard","FSP","p. 25","Victoria","Western White Pine","no","species","no",1
"Pinopsida","Pinales","Pinaceae","Pseudotsuga menziesii var. menziesii","Pseudotsuga menziesii menziesii; Pseudotsuga menziesii",4550,"yes","native","confirmed","2025-04-28","2025","1899-04-22","1899","J.R. Anderson","RBCM","V000297","Gonzales Point, Victoria","Coast Douglas-Fir; Douglas-Fir","no","species","no",1
"Pinopsida","Pinales","Pinaceae","Tsuga heterophylla","Tsuga heterophylla",257,"yes","native","confirmed","2025-04-26","2025","1913-05-15","1913","J.M. Macoun","RBCM","V000325","Saanichton","Western Hemlock","no","species","no",1
NA,NA,"Pinaceae","Tsuga mertensiana","Tsuga mertensiana",3,"yes","native","confirmed","2024-01-28","2024","1948-08-13","1948","W. G. Bishop;J. McIntosh","BBM","D556B59D-2B07-1C4E-B240-484FC0DF1496","near chemainus valley, 17 miles by road from ladysmith, Vancouver Island",NA,"no","species","no",0.987012987012987
"Magnoliopsida","Lamiales","Plantaginaceae","Callitriche heterophylla var. bolanderi","Callitriche heterophylla bolanderi; Callitriche heterophylla",16,"yes","native","confirmed","1979-07-05","1979","1979-07-05","1979","P. Warrington","RBCM","V175119","Saanich; John Dean Park pond.","Large Water-Starwort","no","species","no",1
"Magnoliopsida","Lamiales","Plantaginaceae","Callitriche marginata","Callitriche marginata",22,"yes","native","confirmed","2023-01-27","2023","1976-05-06","1976","A. Ceska","RBCM","V183087","Oak Bay, Uplands","Winged Water-Starwort","no","species","no",0.979591836734694
